latitude,longitude,elevation
41.042187,-124.118875,19.6
41.042135,-124.118842,19.4
41.042085,-124.118821,19.2
41.042037,-124.118812,19.2
41.041993,-124.118811,19.2
41.041953,-124.118814,19.2
41.041921,-124.118823,19.4
41.041893,-124.118839,19.6
41.04187,-124.118865,19.8
41.041845,-124.118899,19.8
41.041818,-124.11893,19.8
41.041798,-124.118956,20.0
41.04177,-124.118975,20.0
41.041746,-124.119005,20.4
41.041721,-124.119037,20.8
41.041687,-124.11907,21.0
41.041651,-124.119114,21.2
41.041612,-124.119155,21.2
41.041574,-124.119196,21.4
41.041538,-124.119204,21.6
41.041504,-124.119238,21.8
41.041471,-124.119274,22.0
41.04144,-124.119309,22.4
41.041407,-124.119324,22.8
41.041373,-124.119354,23.0
41.041337,-124.119382,23.4
41.0413,-124.11941,23.6
41.041259,-124.119435,24.0
41.041223,-124.119461,24.4
41.041189,-124.119492,24.6
41.041157,-124.119525,24.8
41.041127,-124.119559,25.0
41.041098,-124.119593,25.2
41.041068,-124.119621,25.4
41.041038,-124.119647,25.6
41.041014,-124.11967,25.6
41.04099,-124.119692,25.8
41.040968,-124.119707,25.6
41.040943,-124.119723,25.6
41.04092,-124.119738,25.6
41.040897,-124.119751,25.6
41.04087,-124.119762,25.6
41.040841,-124.119774,25.4
41.040808,-124.119785,25.4
41.040774,-124.119796,25.0
41.040737,-124.119804,25.0
41.040702,-124.119805,24.8
41.040668,-124.119803,24.6
41.040635,-124.1198,24.6
41.040604,-124.119795,24.6
41.040578,-124.119785,24.6
41.040552,-124.119776,24.6
41.040526,-124.11977,25.0
41.040501,-124.119764,25.0
41.040475,-124.119758,25.6
41.040451,-124.119746,25.8
41.040424,-124.119733,26.2
41.040396,-124.119717,26.4
41.04037,-124.119702,26.8
41.040345,-124.119686,27.2
41.040319,-124.119676,27.4
41.040293,-124.119669,28.0
41.040267,-124.119659,28.4
41.040242,-124.119649,29.0
41.040219,-124.119638,29.8
41.040195,-124.119622,30.0
41.04017,-124.119602,30.4
41.040144,-124.119583,30.6
41.040122,-124.119561,30.8
41.040097,-124.119537,31.0
41.040075,-124.119513,31.0
41.040052,-124.119498,31.0
41.040033,-124.119484,31.2
41.040016,-124.119463,31.2
41.040003,-124.119444,31.2
41.039988,-124.119417,31.2
41.039968,-124.119391,31.2
41.039951,-124.119365,31.2
41.039935,-124.119338,31.0
41.039915,-124.119311,31.0
41.039891,-124.119276,30.6
41.039866,-124.119237,30.4
41.039842,-124.11919,30.2
41.039817,-124.11914,30.2
41.03979,-124.119092,30.0
41.039765,-124.119047,30.0
41.039744,-124.119003,30.0
41.039721,-124.118959,30.0
41.039698,-124.118915,29.8
41.039672,-124.118869,30.0
41.039641,-124.118822,30.0
41.039612,-124.118778,30.2
41.039583,-124.118737,30.4
41.039555,-124.118697,30.4
41.039526,-124.118656,30.6
41.039498,-124.118613,30.8
41.039469,-124.118575,31.0
41.039436,-124.118544,31.2
41.039402,-124.118517,31.4
41.039365,-124.118489,31.6
41.039328,-124.118463,31.6
41.039293,-124.11844,31.6
41.03926,-124.118418,31.6
41.039225,-124.118405,31.6
41.03919,-124.118389,31.6
41.039157,-124.118369,31.6
41.039124,-124.118352,31.6
41.039095,-124.118333,31.6
41.039069,-124.118314,31.4
41.039044,-124.1183,31.2
41.039022,-124.11829,31.2
41.039001,-124.118284,30.8
41.038977,-124.118281,30.6
41.038953,-124.11828,30.2
41.038929,-124.118277,30.0
41.038903,-124.118275,29.8
41.038874,-124.118275,29.6
41.038849,-124.118276,29.4
41.038827,-124.118275,29.2
41.038806,-124.118276,28.8
41.03878,-124.118283,28.8
41.03875,-124.118283,28.6
41.038717,-124.118283,28.6
41.038685,-124.11828,28.6
41.038651,-124.118278,28.6
41.038618,-124.118275,28.8
41.038586,-124.118269,28.8
41.038556,-124.118262,28.8
41.038527,-124.118257,29.2
41.038499,-124.11825,29.2
41.038471,-124.118244,29.4
41.038443,-124.118238,29.4
41.038415,-124.118234,29.4
41.038388,-124.118229,29.6
41.038361,-124.118219,29.6
41.038331,-124.118207,29.6
41.038301,-124.118193,29.6
41.03827,-124.118181,29.8
41.038239,-124.118168,29.8
41.038208,-124.118159,29.8
41.038178,-124.118151,29.8
41.038147,-124.118142,29.8
41.038116,-124.118131,29.8
41.038084,-124.118127,30.0
41.038054,-124.11812,30.0
41.038024,-124.118112,30.2
41.037993,-124.118103,30.2
41.037957,-124.118102,30.2
41.037919,-124.118099,30.2
41.037879,-124.118094,30.2
41.037835,-124.118096,30.2
41.037789,-124.118095,30.2
41.037741,-124.118094,30.2
41.037691,-124.118095,30.2
41.037642,-124.118096,30.2
41.037588,-124.118101,30.4
41.037533,-124.118098,30.4
41.037479,-124.11809,30.6
41.037427,-124.118079,30.6
41.037376,-124.118065,30.8
41.037326,-124.118048,30.8
41.037278,-124.118027,31.0
41.037231,-124.118004,31.0
41.037183,-124.117983,31.0
41.037135,-124.117964,31.2
41.037087,-124.117944,31.2
41.037039,-124.117926,31.2
41.036994,-124.1179,31.4
41.036951,-124.117869,31.8
41.036907,-124.117837,32.0
41.036859,-124.117807,32.0
41.036812,-124.117775,32.2
41.036768,-124.117738,32.2
41.036725,-124.117698,32.0
41.036683,-124.117655,32.0
41.036642,-124.117612,32.2
41.036601,-124.11757,32.4
41.036559,-124.117532,32.4
41.036518,-124.117495,32.6
41.036477,-124.11746,32.8
41.036435,-124.117427,33.2
41.036392,-124.117392,33.6
41.03635,-124.117352,33.8
41.036307,-124.117318,34.2
41.036263,-124.117289,34.4
41.036218,-124.117263,34.6
41.036174,-124.117235,34.8
41.036133,-124.117207,35.2
41.036092,-124.117177,35.6
41.036053,-124.117148,35.8
41.036012,-124.117125,36.2
41.035972,-124.11711,36.2
41.035933,-124.117101,36.6
41.035896,-124.117091,36.8
41.03586,-124.117077,37.0
41.035824,-124.117066,37.4
41.035789,-124.117055,37.6
41.035756,-124.117043,37.8
41.035722,-124.117026,37.8
41.03569,-124.117006,38.2
41.03566,-124.116978,38.4
41.03563,-124.116952,38.6
41.035595,-124.116928,38.8
41.03556,-124.116908,39.0
41.035527,-124.11689,39.4
41.035492,-124.116875,39.6
41.035457,-124.11686,39.8
41.035421,-124.116845,40.2
41.035388,-124.116824,40.4
41.035356,-124.116801,40.6
41.035323,-124.116781,40.8
41.035291,-124.116759,41.0
41.035259,-124.116739,41.4
41.035227,-124.116719,41.4
41.035197,-124.116701,41.8
41.035167,-124.116683,41.8
41.035136,-124.116664,42.2
41.035106,-124.116646,42.6
41.035076,-124.116628,42.6
41.035046,-124.11661,42.8
41.035016,-124.116591,43.0
41.034985,-124.116574,43.2
41.034955,-124.116558,43.4
41.034926,-124.116542,43.6
41.0349,-124.116524,43.8
41.034876,-124.116504,44.0
41.034853,-124.116483,44.2
41.034829,-124.116463,44.4
41.034802,-124.116447,44.8
41.034774,-124.116432,45.0
41.034746,-124.116415,45.2
41.034719,-124.116397,45.6
41.034691,-124.116377,45.8
41.034664,-124.116358,46.0
41.034637,-124.116338,46.2
41.034611,-124.116313,46.6
41.034588,-124.116286,46.8
41.034566,-124.116257,47.0
41.034543,-124.116231,47.2
41.034519,-124.116206,47.4
41.034497,-124.116181,47.6
41.034477,-124.116154,47.8
41.034456,-124.116125,48.0
41.034436,-124.116095,48.0
41.034415,-124.116064,48.0
41.034396,-124.116032,48.2
41.034379,-124.115999,48.2
41.034361,-124.115965,48.4
41.034344,-124.115929,48.6
41.034327,-124.115893,48.8
41.03431,-124.115858,48.8
41.034292,-124.115823,48.8
41.034274,-124.115787,49.0
41.034257,-124.11575,49.0
41.034242,-124.115715,49.2
41.034229,-124.115678,49.2
41.034216,-124.115641,49.2
41.034202,-124.115602,49.2
41.034188,-124.115559,49.2
41.034177,-124.115513,49.2
41.034171,-124.115463,49.2
41.034168,-124.115409,49.0
41.034165,-124.115354,48.8
41.034164,-124.115294,48.8
41.034165,-124.115234,48.6
41.034168,-124.115173,48.6
41.034176,-124.115111,48.4
41.034183,-124.11505,48.2
41.034186,-124.114995,48.2
41.034192,-124.114939,48.0
41.034208,-124.114873,48.0
41.034225,-124.114807,47.8
41.034246,-124.114739,47.8
41.03427,-124.114673,47.6
41.034297,-124.114606,47.6
41.034322,-124.114528,47.6
41.034343,-124.114442,47.4
41.034362,-124.114359,47.4
41.034381,-124.114272,47.4
41.034405,-124.114182,47.2
41.034423,-124.1141,47.2
41.034441,-124.114031,47.0
41.034461,-124.113957,47.0
41.034477,-124.113877,46.8
41.034501,-124.113807,46.6
41.034525,-124.113727,46.4
41.034548,-124.113638,46.2
41.03457,-124.113546,46.0
41.034593,-124.113453,45.8
41.0346,-124.113363,45.6
41.034599,-124.11327,45.4
41.034589,-124.113157,45.2
41.034575,-124.113064,44.8
41.034534,-124.112984,44.6
41.034486,-124.112904,44.4
41.034421,-124.112839,44.2
41.034358,-124.112754,44.2
41.034306,-124.112695,44.2
41.03424,-124.112631,44.2
41.034171,-124.112558,44.2
41.034104,-124.112496,44.2
41.034038,-124.112431,44.2
41.034,-124.112389,44.2
41.033959,-124.112349,44.2
41.03391,-124.112308,44.4
41.033867,-124.112268,44.6
41.033823,-124.112235,44.6
41.033784,-124.112209,45.0
41.033746,-124.112182,45.4
41.033709,-124.112153,45.6
41.033674,-124.112129,46.0
41.03364,-124.112101,46.2
41.033608,-124.112073,46.6
41.033578,-124.112045,46.8
41.03355,-124.112022,47.2
41.033522,-124.111999,47.4
41.033496,-124.111972,47.6
41.033469,-124.111951,47.8
41.033439,-124.111933,48.0
41.033413,-124.111916,48.2
41.033389,-124.11189,48.2
41.033355,-124.111872,48.2
41.033312,-124.111846,48.2
41.03327,-124.111813,48.2
41.033229,-124.111777,48.0
41.033175,-124.111742,48.0
41.033113,-124.111694,47.6
41.03305,-124.111644,47.0
41.032984,-124.111594,46.8
41.032917,-124.111541,46.4
41.032848,-124.111487,46.2
41.032767,-124.111434,45.8
41.032685,-124.111376,45.4
41.032604,-124.111318,45.2
41.032516,-124.111259,44.8
41.032441,-124.111198,44.6
41.032368,-124.111152,44.6
41.032295,-124.111086,44.6
41.032227,-124.111026,44.8
41.032164,-124.110981,45.2
41.032102,-124.110942,45.2
41.032044,-124.110895,45.6
41.031994,-124.110844,46.0
41.031947,-124.110797,46.4
41.0319,-124.110758,46.6
41.031849,-124.110722,46.6
41.031802,-124.110694,46.6
41.031749,-124.110664,46.4
41.031689,-124.110624,46.2
41.031622,-124.110574,46.0
41.031557,-124.110524,45.2
41.031489,-124.110473,44.6
41.031418,-124.11042,44.4
41.031336,-124.110393,43.8
41.03127,-124.110302,43.4
41.031201,-124.110224,42.6
41.031131,-124.110148,41.8
41.031061,-124.11008,41.6
41.03099,-124.110016,40.8
41.030925,-124.109963,40.6
41.030846,-124.109915,40.2
41.03076,-124.109862,39.8
41.03065,-124.109794,39.4
41.03056,-124.109731,39.0
41.030469,-124.109664,38.8
41.030382,-124.1096,38.6
41.030301,-124.109534,38.4
41.03022,-124.109473,38.0
41.030136,-124.109424,37.4
41.030047,-124.10937,37.2
41.029952,-124.109321,36.8
41.029859,-124.109277,36.6
41.02976,-124.109235,36.0
41.029661,-124.109204,35.8
41.029564,-124.109183,35.4
41.029467,-124.109162,34.8
41.029371,-124.109139,34.6
41.029278,-124.109115,34.2
41.029193,-124.109091,34.0
41.029112,-124.109056,33.6
41.029035,-124.109008,33.2
41.028964,-124.10895,33.2
41.0289,-124.108879,32.8
41.02884,-124.108806,32.8
41.028792,-124.108728,32.8
41.028751,-124.108648,32.8
41.028714,-124.108569,32.8
41.028683,-124.108497,33.0
41.028652,-124.108428,33.2
41.028622,-124.108364,33.4
41.028593,-124.108297,33.4
41.028566,-124.108235,33.4
41.028536,-124.10818,33.6
41.028506,-124.108128,33.8
41.028478,-124.108074,34.0
41.028448,-124.108023,34.2
41.028417,-124.107976,34.2
41.028383,-124.107932,34.4
41.028348,-124.107889,34.6
41.028313,-124.107845,34.6
41.02827,-124.107803,34.6
41.028225,-124.107774,34.6
41.028181,-124.107741,34.6
41.028134,-124.107705,34.6
41.028085,-124.107669,34.4
41.028032,-124.107632,34.4
41.027977,-124.107597,34.2
41.027919,-124.10756,34.2
41.027856,-124.107523,34.0
41.027787,-124.107485,33.6
41.027718,-124.107447,33.0
41.027641,-124.107409,32.0
41.027561,-124.107373,31.6
41.027481,-124.107339,31.0
41.027399,-124.107304,30.6
41.027315,-124.10727,29.8
41.027234,-124.107241,29.6
41.027148,-124.107213,28.8
41.027061,-124.107186,28.0
41.026972,-124.107158,27.6
41.026881,-124.107132,26.8
41.026787,-124.10711,26.6
41.02669,-124.107092,25.8
41.02659,-124.107076,25.2
41.026489,-124.107065,24.8
41.026387,-124.107056,24.0
41.026285,-124.107048,23.6
41.02618,-124.107046,23.0
41.026073,-124.107051,22.6
41.025963,-124.107059,21.8
41.025852,-124.107071,20.8
41.025739,-124.107078,20.2
41.025622,-124.107087,19.0
41.025506,-124.107101,18.6
41.025389,-124.10712,17.6
41.025267,-124.107135,17.0
41.025144,-124.107148,16.0
41.02502,-124.107165,15.0
41.024896,-124.107183,14.6
41.024776,-124.107202,14.0
41.024656,-124.107222,13.6
41.024536,-124.107241,12.8
41.024419,-124.107261,12.0
41.024304,-124.107284,11.6
41.024187,-124.107305,11.0
41.024075,-124.107322,10.6
41.023965,-124.107336,10.2
41.023853,-124.107346,10.0
41.023743,-124.107355,9.4
41.023634,-124.107368,9.2
41.023528,-124.107377,9.0
41.023425,-124.107383,8.6
41.023322,-124.107387,8.4
41.02322,-124.107388,8.2
41.023122,-124.107385,8.0
41.023026,-124.107381,7.8
41.022934,-124.107374,7.8
41.022844,-124.107368,7.6
41.022756,-124.107362,7.6
41.022673,-124.107357,7.6
41.02259,-124.107353,7.4
41.022509,-124.107346,7.4
41.022428,-124.107338,7.4
41.022351,-124.107327,7.2
41.022276,-124.107319,7.2
41.0222,-124.10731,6.8
41.022124,-124.107301,6.6
41.022048,-124.107295,6.6
41.021972,-124.107288,6.4
41.021896,-124.107276,6.4
41.021821,-124.107263,6.4
41.021742,-124.107253,6.4
41.021662,-124.107246,6.6
41.02158,-124.107243,6.6
41.0215,-124.107238,6.6
41.02142,-124.107234,6.6
41.021342,-124.107228,6.6
41.021263,-124.107218,6.6
41.021184,-124.107207,6.6
41.021106,-124.107196,6.8
41.021028,-124.107187,6.8
41.020953,-124.107177,6.8
41.020879,-124.107167,7.0
41.020804,-124.107159,7.0
41.020727,-124.107152,7.0
41.020652,-124.107143,7.2
41.020576,-124.107133,7.2
41.020498,-124.107124,7.6
41.020421,-124.107115,7.8
41.020343,-124.107106,8.0
41.020264,-124.107098,8.0
41.020185,-124.10709,8.0
41.020106,-124.107082,8.0
41.020028,-124.107074,8.0
41.019951,-124.107064,8.0
41.019875,-124.107055,8.0
41.0198,-124.107046,8.0
41.019724,-124.107037,7.8
41.019649,-124.10703,7.6
41.019574,-124.107025,7.4
41.019498,-124.107022,7.4
41.019423,-124.10702,7.0
41.019348,-124.107019,7.0
41.019272,-124.107019,6.8
41.019197,-124.107017,6.8
41.019122,-124.107016,6.8
41.019048,-124.107014,6.8
41.018974,-124.107015,6.8
41.0189,-124.107016,6.6
41.018824,-124.107017,6.6
41.018749,-124.107017,6.6
41.018674,-124.107018,6.6
41.018598,-124.107019,6.6
41.018523,-124.107021,6.6
41.018447,-124.107026,6.6
41.018371,-124.107028,6.6
41.018296,-124.10703,6.6
41.01822,-124.107033,6.6
41.018145,-124.107035,6.6
41.01807,-124.107042,6.6
41.017996,-124.107049,6.4
41.017923,-124.107057,6.4
41.01785,-124.107064,6.4
41.017778,-124.107072,6.4
41.017708,-124.107082,6.4
41.017638,-124.107096,6.4
41.017568,-124.107113,6.4
41.0175,-124.107131,6.4
41.017432,-124.10715,6.4
41.017363,-124.107168,6.4
41.017293,-124.107186,6.6
41.017223,-124.107203,6.6
41.017154,-124.107224,6.8
41.017087,-124.107246,6.8
41.017021,-124.10727,6.8
41.016957,-124.107293,6.8
41.016893,-124.107316,6.8
41.016829,-124.107341,6.8
41.016768,-124.107366,6.8
41.016708,-124.107387,7.0
41.016648,-124.107408,7.4
41.016589,-124.107433,7.8
41.016532,-124.107461,7.4
41.016475,-124.10749,7.2
41.01642,-124.107519,6.8
41.016368,-124.10755,6.6
41.016316,-124.10758,6.6
41.016266,-124.107608,6.6
41.016215,-124.107632,6.4
41.016164,-124.107656,6.4
41.016114,-124.10768,6.4
41.016065,-124.107703,6.4
41.016017,-124.107723,6.6
41.015969,-124.10774,6.6
41.015921,-124.107763,6.6
41.015874,-124.107792,6.6
41.015827,-124.107822,6.8
41.015781,-124.107851,6.6
41.015734,-124.107876,6.6
41.015685,-124.107901,6.8
41.015634,-124.107922,6.8
41.015584,-124.107946,6.8
41.015531,-124.107971,6.8
41.01548,-124.107999,6.8
41.015429,-124.108027,6.8
41.015376,-124.108051,6.8
41.015323,-124.108073,7.0
41.01527,-124.108092,7.0
41.015218,-124.108113,7.2
41.015166,-124.108133,7.2
41.015114,-124.108152,7.2
41.015062,-124.108173,7.2
41.015011,-124.108194,7.2
41.014959,-124.108211,7.2
41.014907,-124.108229,7.2
41.014854,-124.108245,7.2
41.014802,-124.108262,7.2
41.01475,-124.108278,7.2
41.014699,-124.108292,7.2
41.014648,-124.108307,7.2
41.014598,-124.108322,7.2
41.014551,-124.108338,7.4
41.014505,-124.108353,7.4
41.01446,-124.108366,7.4
41.014416,-124.108378,7.4
41.014374,-124.108392,7.6
41.014334,-124.108406,7.8
41.014294,-124.10842,7.8
41.014256,-124.108433,8.0
41.014218,-124.108445,8.0
41.014181,-124.108457,8.2
41.014145,-124.108467,8.2
41.014111,-124.108477,8.2
41.014079,-124.108491,8.2
41.014046,-124.108504,8.4
41.014012,-124.108515,8.4
41.013976,-124.108526,8.4
41.01394,-124.108538,8.6
41.013903,-124.108553,8.6
41.013866,-124.108572,8.6
41.013832,-124.108595,8.6
41.013802,-124.108628,8.6
41.013779,-124.108667,8.8
41.013764,-124.108712,8.8
41.013755,-124.10876,9.0
41.013748,-124.10881,9.2
41.013741,-124.10886,9.4
41.013729,-124.108908,9.4
41.013714,-124.108954,9.6
41.013694,-124.108996,9.6
41.013669,-124.109034,9.6
41.013639,-124.109068,9.6
41.013605,-124.109097,9.6
41.013569,-124.109125,9.6
41.01353,-124.109148,9.8
41.013489,-124.109166,10.0
41.013449,-124.109182,10.0
41.013409,-124.109197,10.0
41.013367,-124.109213,10.0
41.013325,-124.109227,10.0
41.01328,-124.10924,10.0
41.013235,-124.10925,10.2
41.013191,-124.109259,10.2
41.013147,-124.109272,10.2
41.013104,-124.109286,10.0
41.013061,-124.1093,10.0
41.013018,-124.109315,10.0
41.012974,-124.109327,10.0
41.012927,-124.109337,10.0
41.012884,-124.109347,10.0
41.012842,-124.10936,10.0
41.012802,-124.109377,10.2
41.012762,-124.109397,10.2
41.012721,-124.109414,10.0
41.012678,-124.109428,9.8
41.012634,-124.109443,9.8
41.012591,-124.10946,9.8
41.012548,-124.109478,9.8
41.012503,-124.109496,9.6
41.012457,-124.109516,9.6
41.012409,-124.109536,9.4
41.012358,-124.109556,9.4
41.012307,-124.109577,9.4
41.012257,-124.109602,9.4
41.012206,-124.109628,9.4
41.012154,-124.109654,9.2
41.012102,-124.10968,9.0
41.01205,-124.109709,8.8
41.011999,-124.109744,8.8
41.011951,-124.109782,8.6
41.011903,-124.109822,8.6
41.011855,-124.109864,8.4
41.011804,-124.109901,8.4
41.011753,-124.10994,8.2
41.011704,-124.10998,8.0
41.011654,-124.110022,8.0
41.011605,-124.110062,7.8
41.011559,-124.110102,7.6
41.011512,-124.11014,7.4
41.011465,-124.110177,7.2
41.011419,-124.110214,7.0
41.011372,-124.11025,6.6
41.011323,-124.110284,6.6
41.011274,-124.110317,6.4
41.011224,-124.110351,6.2
41.011171,-124.110378,6.2
41.011116,-124.110403,5.8
41.011061,-124.110431,5.8
41.011005,-124.110459,5.6
41.010946,-124.110482,5.4
41.010886,-124.110502,5.2
41.010825,-124.110524,5.2
41.010764,-124.110544,5.0
41.010702,-124.110563,4.8
41.01064,-124.110582,4.8
41.010579,-124.110601,4.8
41.010519,-124.110618,4.8
41.010461,-124.110636,4.8
41.010404,-124.110654,4.8
41.010349,-124.11067,4.8
41.010296,-124.11069,4.8
41.010244,-124.110709,4.8
41.01019,-124.110725,4.6
41.010137,-124.110742,4.6
41.010083,-124.110761,4.6
41.010028,-124.110779,4.4
41.009973,-124.110797,4.4
41.009917,-124.110811,4.4
41.009862,-124.110827,4.4
41.009806,-124.110845,4.4
41.00975,-124.110864,4.2
41.009695,-124.110881,4.2
41.009641,-124.110898,4.0
41.009589,-124.110915,4.0
41.009536,-124.110932,4.0
41.009484,-124.110949,4.0
41.009432,-124.110965,4.0
41.00938,-124.110981,4.0
41.009328,-124.110998,4.2
41.009276,-124.111013,4.2
41.009223,-124.111029,4.0
41.00917,-124.111044,4.0
41.009116,-124.111061,4.0
41.009061,-124.111078,4.0
41.009007,-124.111094,4.0
41.008952,-124.11111,3.8
41.008898,-124.111125,3.8
41.008845,-124.111142,3.8
41.008794,-124.11116,3.8
41.008742,-124.111178,3.8
41.008691,-124.111195,3.8
41.008639,-124.111211,3.8
41.008586,-124.111226,3.8
41.008533,-124.111242,3.8
41.00848,-124.111257,3.8
41.008427,-124.111273,3.8
41.008374,-124.111288,3.8
41.008322,-124.111304,3.8
41.008271,-124.111322,3.6
41.008221,-124.111338,3.6
41.008171,-124.111354,3.8
41.008121,-124.111372,3.8
41.00807,-124.111389,3.8
41.008018,-124.111405,4.0
41.007967,-124.111421,4.0
41.007917,-124.111437,4.2
41.007867,-124.111452,4.2
41.007818,-124.111466,4.2
41.007768,-124.111483,4.2
41.00772,-124.111503,4.2
41.007671,-124.11152,4.2
41.007621,-124.111536,4.2
41.007572,-124.111551,4.2
41.007522,-124.111567,4.2
41.007473,-124.111583,4.2
41.007424,-124.111601,4.2
41.007373,-124.111619,4.2
41.007321,-124.111635,4.2
41.007269,-124.111652,4.2
41.007216,-124.111668,4.2
41.007164,-124.111683,4.2
41.007112,-124.111697,4.2
41.00706,-124.111712,4.2
41.007011,-124.111727,4.2
41.006965,-124.111743,4.2
41.006917,-124.11176,4.2
41.006869,-124.111775,4.2
41.006824,-124.11179,4.2
41.006779,-124.111806,4.0
41.006731,-124.111821,4.0
41.006684,-124.111836,4.0
41.006638,-124.11185,4.0
41.006591,-124.111868,4.0
41.006545,-124.111889,4.0
41.006499,-124.111908,4.0
41.006451,-124.111925,4.0
41.006402,-124.111939,4.0
41.006351,-124.111951,4.0
41.0063,-124.111962,4.0
41.006249,-124.111975,4.0
