lat,long
38.00417,-122.759321
38.004234,-122.759356
38.004297,-122.759396
38.004361,-122.759435
38.004423,-122.759471
38.004486,-122.759505
38.004546,-122.759538
38.004606,-122.759577
38.004665,-122.759613
38.004724,-122.75965
38.004782,-122.759687
38.004839,-122.759723
38.004897,-122.75976
38.004956,-122.759798
38.005016,-122.759836
38.005074,-122.759878
38.00513,-122.75992
38.005184,-122.759961
38.005242,-122.76
38.005302,-122.76004
38.005362,-122.76008
38.005418,-122.760121
38.005474,-122.760163
38.005532,-122.760203
38.005592,-122.760243
38.00565,-122.760285
38.005709,-122.760327
38.005768,-122.76037
38.005827,-122.760414
38.005886,-122.76046
38.005948,-122.760505
38.006009,-122.760548
38.006073,-122.76059
38.006137,-122.760634
38.006202,-122.760679
38.006268,-122.760725
38.006336,-122.760772
38.006405,-122.760816
38.006476,-122.760859
38.006547,-122.760903
38.006619,-122.760949
38.006691,-122.760996
38.006763,-122.761043
38.006835,-122.761093
38.006906,-122.761144
38.006978,-122.761196
38.007048,-122.76125
38.007117,-122.761306
38.007186,-122.761363
38.007253,-122.761422
38.007317,-122.761485
38.007381,-122.761549
38.007443,-122.761617
38.007507,-122.761684
38.007571,-122.761755
38.007631,-122.761827
38.007691,-122.761904
38.007747,-122.761983
38.007804,-122.762059
38.00786,-122.762132
38.007909,-122.762202
38.007952,-122.762273
38.007997,-122.762339
38.008042,-122.762397
38.008082,-122.762452
38.008119,-122.762504
38.008155,-122.762556
38.008188,-122.762609
38.008221,-122.762662
38.008254,-122.762709
38.008286,-122.76275
38.00832,-122.762792
38.008352,-122.762831
38.008384,-122.762872
38.008415,-122.762915
38.008446,-122.762957
38.008476,-122.762996
38.008509,-122.76304
38.00854,-122.763082
38.008573,-122.763119
38.008611,-122.76316
38.008645,-122.763198
38.00868,-122.763238
38.008715,-122.763282
38.00875,-122.763321
38.008789,-122.763361
38.008828,-122.763399
38.00887,-122.763435
38.008915,-122.763474
38.008965,-122.763518
38.009019,-122.763562
38.009078,-122.763608
38.009137,-122.763653
38.009199,-122.7637
38.009264,-122.763746
38.009329,-122.763792
38.009399,-122.763839
38.009472,-122.763886
38.009545,-122.763931
38.009618,-122.763976
38.009693,-122.764025
38.009772,-122.764075
38.009851,-122.764122
38.00993,-122.764169
38.01001,-122.764214
38.010089,-122.76426
38.010166,-122.764305
38.010241,-122.76435
38.010313,-122.764396
38.010383,-122.76444
38.010453,-122.764483
38.010519,-122.764527
38.010581,-122.764575
38.01064,-122.764627
38.010696,-122.764682
38.010751,-122.764742
38.010802,-122.764805
38.010848,-122.764873
38.010891,-122.764946
38.010932,-122.765023
38.010968,-122.765102
38.011001,-122.765185
38.011034,-122.765269
38.011066,-122.765347
38.011099,-122.765426
38.011128,-122.765509
38.011157,-122.76559
38.011186,-122.765668
38.011217,-122.765742
38.011256,-122.765815
38.011294,-122.765883
38.011334,-122.765947
38.011375,-122.76601
38.01142,-122.766077
38.011467,-122.766145
38.011511,-122.766213
38.011562,-122.766285
38.011614,-122.766357
38.011659,-122.766422
38.011702,-122.766491
38.01175,-122.766566
38.011794,-122.766643
38.011837,-122.766708
38.011887,-122.766773
38.011939,-122.766838
38.012001,-122.766905
38.012061,-122.766974
38.012122,-122.767033
38.01218,-122.767083
38.012243,-122.767126
38.012312,-122.767158
38.012387,-122.767181
38.012459,-122.767199
38.012527,-122.767216
38.012596,-122.767228
38.012664,-122.767237
38.012737,-122.767248
38.012806,-122.767235
38.012881,-122.767224
38.012954,-122.767214
38.01303,-122.767189
38.013103,-122.767173
38.013173,-122.767157
38.013245,-122.767143
38.013319,-122.767125
38.013392,-122.767106
38.013468,-122.76709
38.013543,-122.767077
38.013614,-122.767069
38.013684,-122.767064
38.013755,-122.767064
38.013825,-122.767069
38.013891,-122.767079
38.013955,-122.767092
38.014017,-122.767108
38.014078,-122.767129
38.014138,-122.767155
38.014198,-122.767185
38.014257,-122.767217
38.014313,-122.767255
38.014367,-122.767294
38.014421,-122.767333
38.014474,-122.767375
38.014529,-122.767422
38.014582,-122.767472
38.014633,-122.767519
38.014684,-122.767569
38.014738,-122.767622
38.01479,-122.767678
38.014837,-122.767733
38.014884,-122.767786
38.014936,-122.76784
38.014986,-122.76789
38.015036,-122.767938
38.015081,-122.767987
38.015124,-122.768036
38.015166,-122.768079
38.015196,-122.76813
38.015227,-122.76818
38.015266,-122.768227
38.015304,-122.768275
38.015341,-122.768326
38.01538,-122.768375
38.015416,-122.76842
38.015449,-122.768465
38.015481,-122.768512
38.015516,-122.768558
38.015552,-122.768606
38.015589,-122.768654
38.015624,-122.768706
38.015662,-122.768757
38.015702,-122.768809
38.015742,-122.768861
38.01578,-122.768915
38.015819,-122.768969
38.015861,-122.769024
38.015903,-122.769077
38.015945,-122.769132
38.015987,-122.769183
38.016033,-122.769232
38.01608,-122.769282
38.016128,-122.76933
38.01618,-122.769375
38.016234,-122.769413
38.01629,-122.769452
38.016345,-122.769488
38.016401,-122.76952
38.016455,-122.769557
38.016511,-122.769593
38.016566,-122.769626
38.016623,-122.769656
38.016679,-122.769685
38.016733,-122.769716
38.016785,-122.769748
38.016835,-122.769783
38.016888,-122.769822
38.016942,-122.769864
38.017,-122.769907
38.017059,-122.769953
38.017118,-122.77
38.017177,-122.770051
38.017235,-122.770102
38.017293,-122.770158
38.017352,-122.770219
38.017417,-122.770284
38.017485,-122.770348
38.017554,-122.770412
38.017625,-122.770482
38.017696,-122.770553
38.017763,-122.770621
38.017829,-122.770687
38.017892,-122.770751
38.017955,-122.770814
38.018013,-122.770877
38.018064,-122.770937
38.018117,-122.770996
38.018176,-122.771053
38.018234,-122.771107
38.018289,-122.771159
38.018344,-122.771206
38.018398,-122.771249
38.018455,-122.771292
38.018511,-122.77133
38.01856,-122.771362
38.018608,-122.77139
38.018657,-122.771411
38.018706,-122.771431
38.018753,-122.77145
38.018802,-122.771466
38.018852,-122.77148
38.018903,-122.771497
38.018955,-122.771518
38.019004,-122.771537
38.019052,-122.771555
38.019103,-122.771571
38.019153,-122.771591
38.019201,-122.771609
38.019252,-122.77163
38.019304,-122.77165
38.019353,-122.771674
38.019404,-122.7717
38.019452,-122.771724
38.019502,-122.771753
38.019548,-122.771783
38.019591,-122.771818
38.019636,-122.771851
38.019677,-122.771883
38.019717,-122.771916
38.019762,-122.771946
38.019802,-122.771976
38.019848,-122.772007
38.019898,-122.772035
38.019937,-122.772065
38.019977,-122.772095
38.020015,-122.772126
38.020053,-122.772159
38.020092,-122.772192
38.020131,-122.772222
38.020167,-122.772251
38.020197,-122.77228
38.020224,-122.772308
38.020251,-122.772333
38.02028,-122.772355
38.02031,-122.772377
38.020341,-122.7724
38.020371,-122.772423
38.0204,-122.772444
38.02043,-122.772464
38.020462,-122.772486
38.020497,-122.77251
38.020534,-122.772534
38.02057,-122.772559
38.020605,-122.772585
38.02064,-122.772613
38.020674,-122.772641
38.020708,-122.772667
38.020741,-122.772694
38.020776,-122.772723
38.020812,-122.772751
38.020847,-122.772777
38.02088,-122.772802
38.020911,-122.772825
38.020941,-122.772847
38.020969,-122.77287
38.020996,-122.772892
38.021023,-122.772914
38.021053,-122.772935
38.021084,-122.772949
38.021115,-122.772968
38.021145,-122.772989
38.021177,-122.773009
38.021211,-122.773033
38.021243,-122.773057
38.021274,-122.773083
38.021305,-122.773108
38.021337,-122.773131
38.021369,-122.773155
38.021402,-122.773178
38.021436,-122.773201
38.021475,-122.773216
38.021515,-122.773239
38.021555,-122.773265
38.021597,-122.773285
38.021637,-122.77331
38.021678,-122.773338
38.021721,-122.773368
38.02176,-122.7734
38.021802,-122.773428
38.021846,-122.773457
38.021885,-122.773485
38.021928,-122.773514
38.02197,-122.773542
38.022013,-122.77357
38.022057,-122.773599
38.0221,-122.773625
38.022141,-122.773651
38.022185,-122.773677
38.022227,-122.773704
38.022267,-122.773727
38.022306,-122.773751
38.022351,-122.773773
38.022397,-122.773801
38.02244,-122.773829
38.022486,-122.773864
38.022532,-122.773899
38.022581,-122.773931
38.022632,-122.773965
38.02268,-122.774
38.022726,-122.774036
38.022774,-122.774071
38.022822,-122.774103
38.022872,-122.774136
38.022922,-122.774168
38.022973,-122.7742
38.023021,-122.774234
38.02307,-122.774267
38.02312,-122.774302
38.023173,-122.774336
38.023224,-122.774369
38.02328,-122.774401
38.023337,-122.774435
38.023398,-122.774469
38.023462,-122.774505
38.023523,-122.774542
38.023585,-122.774578
38.023645,-122.774613
38.023714,-122.774645
38.023783,-122.774677
38.023861,-122.774709
38.023941,-122.774737
38.024024,-122.774758
38.024108,-122.774776
38.024196,-122.774791
38.024287,-122.774803
38.02438,-122.774814
38.024472,-122.774837
38.02456,-122.774876
38.024645,-122.774934
38.024723,-122.775006
38.024785,-122.775091
38.024829,-122.775184
38.024865,-122.775279
38.024893,-122.77537
38.024912,-122.775456
38.024928,-122.775539
38.024947,-122.775619
38.024966,-122.775693
38.024983,-122.775761
38.025003,-122.775821
38.025022,-122.775873
38.025043,-122.775923
38.025066,-122.775968
38.025095,-122.776005
38.025129,-122.776038
38.025163,-122.776076
38.025198,-122.776116
38.025234,-122.776152
38.025274,-122.776184
38.025316,-122.776212
38.02536,-122.776237
38.0254,-122.776262
38.025439,-122.776287
38.025477,-122.776309
38.025514,-122.776326
38.025543,-122.776345
38.025572,-122.776363
38.025601,-122.776379
38.025633,-122.776393
38.025664,-122.776404
38.025693,-122.776415
38.025723,-122.77643
38.025756,-122.77645
38.025792,-122.776469
38.025835,-122.776491
38.025884,-122.776514
38.025937,-122.776541
38.025985,-122.776571
38.026033,-122.776603
38.026084,-122.776641
38.026136,-122.776686
38.026188,-122.776734
38.026241,-122.776791
38.02629,-122.776854
38.026337,-122.776927
38.026385,-122.777012
38.026426,-122.777103
38.026466,-122.777202
38.026507,-122.777304
38.026548,-122.777404
38.026589,-122.777501
38.026628,-122.777602
38.026683,-122.777701
38.026736,-122.777814
38.026793,-122.77793
38.026853,-122.778032
38.026914,-122.778122
38.026985,-122.778207
38.027061,-122.778282
38.02714,-122.778356
38.02723,-122.778427
38.02733,-122.778501
38.027431,-122.778564
38.027535,-122.778606
38.027633,-122.778664
38.027725,-122.778721
38.027821,-122.778784
38.027917,-122.778848
38.028016,-122.77891
38.028112,-122.778971
38.028202,-122.779029
38.028289,-122.779087
38.028377,-122.779145
38.028466,-122.779206
38.028557,-122.779267
38.028646,-122.779327
38.028736,-122.779385
38.028826,-122.779443
38.028913,-122.779502
38.028997,-122.779561
38.029083,-122.779619
38.029169,-122.779672
38.029253,-122.779725
38.029338,-122.77978
38.029422,-122.779832
38.029503,-122.779882
38.029579,-122.779928
38.029653,-122.779976
38.029726,-122.780022
38.0298,-122.78007
38.029875,-122.780118
38.029951,-122.780167
38.030027,-122.780215
38.030102,-122.78026
38.030174,-122.780304
38.030246,-122.780349
38.030314,-122.780396
38.030382,-122.780442
38.030448,-122.780486
38.030512,-122.780525
38.030574,-122.780565
38.030633,-122.780605
38.030691,-122.780644
38.030749,-122.780681
38.030807,-122.780716
38.030865,-122.780749
38.030918,-122.780786
38.030969,-122.780824
38.031025,-122.780857
38.03108,-122.780892
38.031131,-122.780929
38.031182,-122.780961
38.031233,-122.780991
38.031284,-122.781021
38.031337,-122.781052
38.03139,-122.781085
38.031445,-122.781117
38.031504,-122.781151
38.031567,-122.781182
38.031633,-122.781213
38.0317,-122.781245
38.031768,-122.781279
38.031839,-122.781315
38.031913,-122.781349
38.031987,-122.781385
38.032062,-122.781425
38.032138,-122.781465
38.032211,-122.781502
38.032281,-122.78154
38.032359,-122.781582
38.032444,-122.781625
38.032529,-122.781668
38.032617,-122.781713
38.032703,-122.781757
38.03279,-122.781802
38.032881,-122.781853
38.032977,-122.781899
38.033074,-122.781943
38.03317,-122.781988
38.033266,-122.782038
38.033362,-122.782085
38.033457,-122.782132
38.033553,-122.782178
38.033646,-122.782223
38.033736,-122.782268
38.033826,-122.78231
38.033913,-122.782351
38.033998,-122.782391
38.03408,-122.782431
38.03416,-122.78247
38.034237,-122.782508
38.034314,-122.782545
38.034388,-122.782579
38.034458,-122.782615
38.034527,-122.782651
38.034595,-122.782687
38.034661,-122.782723
38.034729,-122.782758
38.034794,-122.782792
38.034854,-122.782827
38.034907,-122.782864
38.034949,-122.782902
38.034979,-122.782937
38.035,-122.782967
38.035012,-122.78299
38.035046,-122.783009
38.035074,-122.783012
38.035101,-122.783015
38.035129,-122.783018
38.035157,-122.783022
38.035184,-122.783025
38.035212,-122.783028
38.035239,-122.783031
38.035267,-122.783035
38.035305,-122.783055
38.035344,-122.783075
38.035385,-122.783095
38.035427,-122.783115
38.035468,-122.783136
38.03551,-122.783157
38.035552,-122.783179
38.035593,-122.783199
38.035634,-122.783218
38.035676,-122.783238
38.035717,-122.783261
38.035759,-122.783286
38.0358,-122.783309
38.035839,-122.78333
38.035877,-122.783351
38.035922,-122.783369
38.035967,-122.783387
38.036009,-122.783405
38.036056,-122.783424
38.036105,-122.783445
38.036152,-122.783466
38.036199,-122.783486
38.036247,-122.783504
38.036302,-122.783524
38.03636,-122.783545
38.036423,-122.783566
38.036484,-122.783589
38.036546,-122.783615
38.036608,-122.783639
38.036673,-122.783656
38.03674,-122.783678
38.036804,-122.7837
38.036867,-122.783723
38.036926,-122.783745
38.03699,-122.783774
38.037049,-122.783799
38.037106,-122.783822
38.037166,-122.783843
38.037223,-122.78386
38.037283,-122.78388
38.037343,-122.7839
38.037398,-122.78392
38.037457,-122.78394
38.03751,-122.783969
38.037562,-122.78399
38.037619,-122.784014
38.037676,-122.784041
38.03774,-122.784062
38.037807,-122.784084
38.037874,-122.784104
38.037945,-122.784124
38.038021,-122.784132
38.038097,-122.784137
38.038167,-122.784148
38.038243,-122.784152
38.038316,-122.784156
38.038374,-122.784189
38.038432,-122.784219
38.038494,-122.78424
38.038556,-122.784263
38.038619,-122.784287
38.038681,-122.784317
38.038736,-122.784358
38.03879,-122.784403
38.03885,-122.784447
38.038905,-122.784495
38.038959,-122.784545
38.039012,-122.784597
38.039069,-122.784649
38.039123,-122.784702
38.039176,-122.784763
38.039226,-122.784827
38.039273,-122.784894
38.039314,-122.784966
38.039355,-122.785036
38.039394,-122.785105
38.039426,-122.785172
38.039454,-122.785236
38.039481,-122.785296
38.039507,-122.785355
38.039532,-122.78541
38.039554,-122.785465
38.039578,-122.785518
38.039599,-122.78557
38.039621,-122.785622
38.039646,-122.785676
38.03967,-122.785731
38.039695,-122.785783
38.03972,-122.785835
38.039742,-122.785883
38.039762,-122.785931
38.039786,-122.785975
38.039812,-122.786017
38.039835,-122.786061
38.039857,-122.786111
38.03988,-122.786162
38.039905,-122.786214
38.039928,-122.786264
38.039954,-122.786321
38.039978,-122.786368
38.040003,-122.786429
38.040034,-122.786496
38.040065,-122.786562
38.040097,-122.786636
38.040127,-122.786714
38.040151,-122.786805
38.040179,-122.78689
38.040211,-122.786973
38.040246,-122.787057
38.040283,-122.787142
38.040319,-122.787227
38.040355,-122.787308
38.04039,-122.787383
38.040424,-122.787458
38.040453,-122.787529
38.040479,-122.787596
38.040502,-122.787659
38.040524,-122.787718
38.040547,-122.787772
38.040573,-122.787826
38.0406,-122.787879
38.04063,-122.787931
38.040668,-122.787982
38.040712,-122.788036
38.040763,-122.78809
38.040818,-122.788142
38.040882,-122.788185
38.040949,-122.788222
38.041017,-122.788255
38.041084,-122.788284
38.041151,-122.788317
38.041219,-122.78835
38.041285,-122.788389
38.041354,-122.788421
38.04142,-122.788462
38.041487,-122.7885
38.041558,-122.78854
38.04163,-122.788578
38.041702,-122.788613
38.041774,-122.788647
38.041843,-122.788684
38.041914,-122.788721
38.041983,-122.788756
38.042053,-122.788785
38.042124,-122.788808
38.042197,-122.788826
38.042266,-122.788838
38.042335,-122.788849
38.042405,-122.788857
38.042478,-122.788861
38.04255,-122.788872
38.04262,-122.788886
38.042692,-122.788893
38.042762,-122.788896
38.042833,-122.788894
38.042903,-122.788894
38.042972,-122.788895
38.043041,-122.788891
38.043109,-122.78888
38.043174,-122.78887
38.043246,-122.788857
38.043319,-122.788848
38.04339,-122.788847
38.043463,-122.788849
38.043537,-122.788853
38.043609,-122.78886
38.043681,-122.788873
38.043754,-122.788893
38.043825,-122.788921
38.043895,-122.788956
38.043964,-122.788998
38.04403,-122.789046
38.044095,-122.789097
38.044155,-122.789155
38.044215,-122.789218
38.044272,-122.789283
38.044328,-122.789351
38.04438,-122.789421
38.044429,-122.789492
38.044478,-122.789565
38.044526,-122.789638
38.044575,-122.789711
38.044627,-122.789781
38.04468,-122.789849
38.044733,-122.789915
38.044788,-122.789978
38.044842,-122.790038
38.044899,-122.790097
38.044958,-122.790153
38.045017,-122.790207
38.045077,-122.790258
38.045136,-122.790307
38.045195,-122.790355
38.045256,-122.790403
38.045317,-122.790451
38.045375,-122.790499
38.045434,-122.790548
38.045493,-122.790595
38.045551,-122.790643
38.045609,-122.790691
38.045669,-122.79074
38.045727,-122.790789
38.045783,-122.790835
38.045841,-122.790882
38.045896,-122.790928
38.045954,-122.790976
38.046009,-122.791025
38.046066,-122.791072
38.046124,-122.791119
38.046182,-122.791167
38.046242,-122.791214
38.0463,-122.791263
38.046357,-122.791314
38.046418,-122.791364
38.046478,-122.791412
38.046535,-122.791461
38.046591,-122.791515
38.046644,-122.791574
38.04669,-122.791638
38.046734,-122.791706
38.046782,-122.791774
38.046831,-122.791843
38.046882,-122.791913
38.046937,-122.791981
38.046995,-122.792047
38.047057,-122.79211
38.047123,-122.792166
38.04719,-122.792218
38.047259,-122.792265
38.047332,-122.792303
38.047406,-122.792334
38.047482,-122.792358
38.047558,-122.792377
38.047634,-122.792391
38.047712,-122.792403
38.04779,-122.792411
38.047867,-122.792414
38.047945,-122.792417
38.048022,-122.79242
38.0481,-122.792425
38.048177,-122.792432
38.048255,-122.792441
38.048332,-122.792451
38.048409,-122.792459
38.048487,-122.792467
38.048564,-122.792476
38.048641,-122.792485
38.048718,-122.792495
38.048794,-122.79251
38.048868,-122.792528
38.048942,-122.792552
38.049015,-122.792581
38.049086,-122.792615
38.049155,-122.792655
38.049224,-122.792694
38.049293,-122.792734
38.049364,-122.792778
38.049433,-122.79282
38.049502,-122.792862
38.04957,-122.792904
38.049637,-122.792945
38.049705,-122.792986
38.04977,-122.793027
38.049834,-122.79307
38.049899,-122.793112
38.049964,-122.793153
38.05003,-122.793192
38.050096,-122.793231
38.050162,-122.79327
38.050229,-122.79331
38.050296,-122.793352
38.050365,-122.793393
38.050434,-122.793434
38.050505,-122.793476
38.050575,-122.793518
38.050646,-122.793562
38.050718,-122.793606
38.050789,-122.79365
38.05086,-122.793693
38.050931,-122.793736
38.051003,-122.793778
38.051075,-122.793821
38.051147,-122.793863
38.051221,-122.793904
38.051296,-122.793942
38.051374,-122.793978
38.051453,-122.794012
38.051535,-122.794046
38.051616,-122.794081
38.051697,-122.794118
38.051778,-122.794156
38.051858,-122.794191
38.051937,-122.794225
38.052016,-122.794261
38.052092,-122.794298
38.052166,-122.794335
38.052239,-122.79437
38.05231,-122.794408
38.052376,-122.794451
38.05244,-122.794502
38.052499,-122.79456
38.052556,-122.794624
38.052612,-122.794694
38.052663,-122.79477
38.052712,-122.794852
38.052758,-122.794938
38.052802,-122.795026
38.052847,-122.795111
38.052891,-122.795195
38.052937,-122.79528
38.052985,-122.795367
38.053032,-122.795453
38.053079,-122.795539
38.053126,-122.795624
38.053173,-122.79571
38.053219,-122.795796
38.053266,-122.795881
38.053311,-122.795964
38.053356,-122.79605
38.053402,-122.796136
38.053451,-122.79622
38.0535,-122.796301
38.053549,-122.796384
38.053599,-122.796466
38.05365,-122.796547
38.053703,-122.796627
38.053757,-122.796704
38.053812,-122.79678
38.053867,-122.796854
38.053921,-122.796928
38.053975,-122.797001
38.054028,-122.797075
38.054079,-122.797148
38.054129,-122.79722
38.05418,-122.79729
38.05423,-122.797357
38.05428,-122.797421
38.054329,-122.797484
38.054378,-122.797546
38.054426,-122.797603
38.054477,-122.797657
38.054529,-122.797708
38.054582,-122.797757
38.054638,-122.797804
38.054697,-122.797846
38.05476,-122.797885
38.054823,-122.797923
38.054886,-122.79796
38.054949,-122.798002
38.055011,-122.798045
38.055073,-122.798087
38.055138,-122.798124
38.055204,-122.798155
38.055272,-122.79818
38.05534,-122.798204
38.055409,-122.798227
38.055479,-122.798247
38.05555,-122.798265
38.055623,-122.798283
38.055697,-122.798303
38.055771,-122.798322
38.055846,-122.798341
38.055921,-122.79836
38.055997,-122.79838
38.056072,-122.7984
38.056145,-122.798422
38.056218,-122.798445
38.056291,-122.798465
38.056365,-122.798483
38.056439,-122.7985
38.056511,-122.798518
38.056582,-122.798537
38.056654,-122.798559
38.056727,-122.798582
38.056802,-122.798605
38.056878,-122.798631
38.056954,-122.798657
38.057028,-122.798687
38.057099,-122.798724
38.05717,-122.798769
38.057243,-122.798816
38.057315,-122.798867
38.057386,-122.79892
38.057456,-122.798978
38.057526,-122.799041
38.057593,-122.799108
38.057654,-122.799181
38.057713,-122.799256
38.057765,-122.799336
38.057811,-122.799421
38.057853,-122.799506
38.057891,-122.79959
38.05792,-122.799676
38.057947,-122.799762
38.057973,-122.799848
38.057998,-122.799932
38.058025,-122.800017
38.058054,-122.8001
38.058084,-122.800182
38.058116,-122.800261
38.058148,-122.80034
38.058182,-122.800416
38.058218,-122.800487
38.058259,-122.800556
38.058304,-122.800622
38.058352,-122.800684
38.058401,-122.80074
38.05845,-122.800795
38.058501,-122.80085
38.058558,-122.8009
38.058617,-122.800943
38.058679,-122.800984
38.058742,-122.801023
38.05881,-122.801059
38.058881,-122.801092
38.058953,-122.801126
38.059027,-122.80116
38.059101,-122.801195
38.059177,-122.801228
38.059254,-122.801264
38.059333,-122.801302
38.059413,-122.80134
38.059492,-122.801381
38.059576,-122.801415
38.059661,-122.801453
38.059747,-122.801492
38.059831,-122.801532
38.059913,-122.801574
38.059991,-122.801605
38.060069,-122.801643
38.060148,-122.801682
38.060225,-122.801725
38.060298,-122.801772
38.060368,-122.801825
38.060436,-122.801884
38.060501,-122.801949
38.060566,-122.802017
38.060633,-122.802084
38.060699,-122.80215
38.060764,-122.802214
38.060828,-122.802279
38.060892,-122.802344
38.060955,-122.802408
38.061018,-122.802472
38.06108,-122.802536
38.061142,-122.8026
38.061203,-122.802663
38.061265,-122.802725
38.061327,-122.802785
38.061388,-122.802844
38.061449,-122.802901
38.06151,-122.802959
38.06157,-122.803018
38.061631,-122.803077
38.061692,-122.803135
38.061755,-122.803194
38.061818,-122.803252
38.061881,-122.80331
38.061943,-122.80337
38.062006,-122.803431
38.062068,-122.80349
38.062131,-122.803548
38.062195,-122.803607
38.062258,-122.803668
38.062323,-122.803728
38.062387,-122.803787
38.06245,-122.803846
38.062514,-122.803906
38.062578,-122.803966
38.062643,-122.804025
38.062707,-122.804086
38.062769,-122.804148
38.06283,-122.804211
38.062891,-122.804273
38.062952,-122.804332
38.063012,-122.80439
38.063075,-122.804447
38.063137,-122.804503
38.063198,-122.804558
38.063256,-122.804612
38.063314,-122.804665
38.063373,-122.804717
38.063431,-122.804771
38.063493,-122.804824
38.063555,-122.80487
38.06362,-122.804912
38.063688,-122.80495
38.063757,-122.804984
38.063826,-122.805014
38.063894,-122.805042
38.063961,-122.805066
38.064029,-122.805089
38.064099,-122.805106
38.064169,-122.805114
38.064237,-122.805118
38.064302,-122.805123
38.064366,-122.805125
38.064431,-122.805123
38.064495,-122.805122
38.064557,-122.805122
38.064617,-122.80512
38.064672,-122.805114
38.064727,-122.805107
38.064786,-122.805099
38.064843,-122.805093
38.064898,-122.805089
38.064953,-122.805086
38.065008,-122.80508
38.065065,-122.805072
38.065124,-122.805068
38.065186,-122.805063
38.065247,-122.80506
38.065307,-122.805059
38.065368,-122.805061
38.065431,-122.805062
38.065498,-122.805062
38.065564,-122.805059
38.065628,-122.805055
38.065691,-122.805052
38.065756,-122.805052
38.065818,-122.805051
38.06588,-122.805039
38.065942,-122.805014
38.066005,-122.804979
38.066064,-122.80494
38.066119,-122.804895
38.066174,-122.804847
38.066229,-122.804797
38.06628,-122.804748
38.066332,-122.804697
38.066379,-122.80465
38.066424,-122.804607
38.066467,-122.804568
38.06651,-122.804529
38.066555,-122.804495
38.066601,-122.80446
38.066645,-122.804424
38.066684,-122.80439
38.066722,-122.804357
38.066762,-122.80433
38.066797,-122.804308
38.066838,-122.804288
38.066873,-122.804269
38.066909,-122.804248
38.066948,-122.804228
38.066987,-122.80422
38.067026,-122.804219
38.067062,-122.804226
38.067093,-122.804241
38.067119,-122.804265
38.067141,-122.804295
38.067163,-122.804327
38.067179,-122.80436
38.067198,-122.804392
38.067214,-122.804421
38.067229,-122.804447
38.067244,-122.804479
38.067257,-122.804513
38.067267,-122.804546
38.067278,-122.804579
38.067289,-122.804612
38.0673,-122.804644
38.067313,-122.804677
38.06733,-122.804711
38.067347,-122.804747
38.067366,-122.804786
38.067384,-122.804821
38.067399,-122.804852
38.067413,-122.804882
38.067429,-122.804914
38.067448,-122.804943
38.067465,-122.804971
38.067481,-122.804999
38.067494,-122.805029
38.067506,-122.805059
38.067519,-122.805086
38.067537,-122.805115
38.067551,-122.80515
38.067562,-122.805184
38.067568,-122.805219
38.06757,-122.80525
38.067565,-122.805279
38.067557,-122.805297
38.067547,-122.805308
38.067537,-122.805312
38.067531,-122.805312
38.067526,-122.805308
38.067519,-122.805303
38.067515,-122.805297
38.067513,-122.805292
38.067514,-122.80529
38.067517,-122.805287
38.067522,-122.805288
38.067526,-122.805288
38.067531,-122.805288
38.067536,-122.805287
38.06754,-122.805287
38.067542,-122.805287
38.067542,-122.805288
38.067546,-122.805288
38.067548,-122.805289
38.067551,-122.80529
38.067554,-122.805293
38.067557,-122.805294
38.067561,-122.805294
38.067565,-122.805294
38.067569,-122.805295
38.06757,-122.805295
38.067571,-122.805295
38.068507,-122.805153
38.068516,-122.805163
38.068521,-122.805171
38.068551,-122.805223
38.068552,-122.805233
38.068553,-122.805245
38.068557,-122.80526
38.068564,-122.805276
38.068572,-122.805292
38.06858,-122.805307
38.06859,-122.805323
38.068601,-122.805346
38.068613,-122.805372
38.068627,-122.805403
38.068642,-122.805432
38.068659,-122.80546
38.068678,-122.80549
38.068697,-122.805519
38.068718,-122.805549
38.068738,-122.805579
38.068759,-122.805611
38.068779,-122.805646
38.0688,-122.805683
38.068825,-122.805719
38.068851,-122.805753
38.068878,-122.805788
38.068903,-122.805822
38.068926,-122.805852
38.068944,-122.805871
38.068956,-122.805881
38.068964,-122.805884
38.068966,-122.805885
38.068969,-122.805885
38.068971,-122.805885
38.068972,-122.805885
38.068973,-122.805886
38.068974,-122.805887
38.068974,-122.805887
38.068974,-122.805888
38.068974,-122.805888
38.068975,-122.805888
38.068975,-122.805888
38.068975,-122.805888
38.068975,-122.805888
38.068976,-122.805889
38.068976,-122.805889
38.068976,-122.80589
38.068976,-122.80589
38.068977,-122.805891
38.068977,-122.805891
38.068977,-122.805891
38.068976,-122.805891
38.068976,-122.805891
38.068977,-122.805891
38.068977,-122.805892
38.068977,-122.805892
38.068977,-122.805893
38.068977,-122.805893
38.068977,-122.805894
38.068979,-122.805899
38.068987,-122.805913
38.068997,-122.805932
38.069008,-122.805954
38.069023,-122.805981
38.069041,-122.806011
38.069062,-122.806043
38.069085,-122.806073
38.069107,-122.8061
38.069129,-122.806126
38.069154,-122.806151
38.069181,-122.806164
38.069212,-122.80616
38.069243,-122.806141
38.069274,-122.806116
38.069305,-122.806087
38.069333,-122.806053
38.069359,-122.806018
38.069384,-122.805981
38.069407,-122.805946
38.069433,-122.80591
38.069459,-122.805875
38.069484,-122.805842
38.06951,-122.805811
38.069534,-122.805782
38.069554,-122.805752
38.069573,-122.805723
38.069593,-122.805693
38.069614,-122.805663
38.069638,-122.805633
38.069662,-122.805604
